"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","All",1,0.999937,6.32063E-05,0.500001,6.3206E-5,6.32063E-05,1,6.32063E-05,9.99947E-06,3,4,0.680207,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.1,0.1,,,6.32063E-05,,,,,0,0,0,,9.99994,9.99996,19.9999,0.000101527,1000,1000,6.32063E-06,7.862E-06,1.0253E-5,1.81152E-5,1.1793E-06,9.74048E-06,8.52069E-05,9.15275E-05,3.2E-05,5.32069E-05,8.64235E-06,4.45645E-05,0,6.32063E-5,0.1,0,0,0,0.170755,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.32063E-5,6.32063E-05,0.999937,0,6.32063E-05,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.680209,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.2E-05,1000,1000,0,0,0,0,0,0,3.2E-05,3.2E-05,3.2E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215678,0.216243,0.215682,0.176201,0.176196,0.215678,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","DisputeArises",6.3E-5,0,1,0.454845,1,1,1,1,0.158204,2.77422,4,0.63905,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.124387,0.162217,0.286604,0.018658,0.154106,0.841828,0.941828,3.2E-05,0.841796,0.136732,0.705064,0,1,0.1,0,0,0,0.170755,0,0,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","PFiles",6.3E-5,0,1,0.454845,1,1,1,1,0.158204,2.77422,4,0.63905,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.124387,0.162217,0.286604,0.018658,0.154106,0.841828,0.941828,3.2E-05,0.841796,0.136732,0.705064,0,1,0.1,0,0,0,0.170755,0,0,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","DAnswers",6.3E-5,0,1,0.454845,1,1,1,1,0.158204,2.77422,4,0.63905,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.124387,0.162217,0.286604,0.018658,0.154106,0.841828,0.941828,3.2E-05,0.841796,0.136732,0.705064,0,1,0.1,0,0,0,0.170755,0,0,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","Litigated",6.3E-5,0,1,0.454845,1,1,1,1,0.158204,2.77422,4,0.63905,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.124387,0.162217,0.286604,0.018658,0.154106,0.841828,0.941828,3.2E-05,0.841796,0.136732,0.705064,0,1,0.1,0,0,0,0.170755,0,0,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","Not Litigated",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.680209,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.2E-05,1000,1000,0,0,0,0,0,0,3.2E-05,3.2E-05,3.2E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215678,0.216243,0.215682,0.176201,0.176196,0.215678,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","Settles",6.3E-5,0,1,0.454845,1,1,1,1,0.158204,2.77422,4,0.63905,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.124387,0.162217,0.286604,0.018658,0.154106,0.841828,0.941828,3.2E-05,0.841796,0.136732,0.705064,0,1,0.1,0,0,0,0.170755,0,0,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 0.25 PCPM 2 UPC 8E-06","9.529E-10","0.8273","336","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
