Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001386,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000011024,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000376,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000002775,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000072,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.176182590,2E-05,0,0,0,0,0,0,2E-05
0.000005484,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000031777,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000002280,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000992,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000002336,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000002687,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.647557993,3E-05,0,0,0,0,0,0,3E-05
0.000001762,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000006949,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.176189517,4E-05,0,0,0,0,0,0,4E-05
