"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","All",1,0.999937,6.32063E-05,0.500001,8.087E-11,1.42619E-11,1,6.32063E-05,9.99947E-06,3,4,0.680208,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.12076,0.100001,,,1.3679E-11,,,,,5.61942E-13,9.97846E-19,2.09E-14,0.610073,9.99994,9.99997,19.9999,9.52066E-05,9.99994,9.99997,4.94778E-11,1.687E-11,1.0793E-5,1.07928E-5,1.63631E-11,1.07928E-05,8.5207E-05,8.52071E-05,3.20002E-05,5.32069E-05,8.6424E-06,4.45645E-05,0,1.3679E-11,0.100001,5.61942E-13,9.97846E-19,1.15674E-18,0.170755,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.0867E-11,1.42619E-11,1,6.66053E-11,1.3679E-11,5.61942E-13,9.97846E-19,8.1599E-15,1.277E-14
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.680211,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.20002E-05,10,9.99997,0,0,0,0,0,0,3.20002E-05,3.20002E-05,3.20002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215678,0.216243,0.215682,0.176201,0.176196,0.215678,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","DisputeArises",6.3E-5,0,1,0.454845,1.2794E-6,2.2564E-07,1,1,0.158204,2.77422,4,0.639051,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.12076,0.100001,,,2.16418E-07,,,,,8.89059E-09,1.57871E-14,3.31E-10,0.610073,9,9.99997,19,1.00003,9,9.99997,7.82799E-07,2.6697E-7,0.170755,0.170755,2.58884E-07,0.170755,0.841828,0.841829,3.2E-05,0.841796,0.136733,0.705063,0,2.16418E-7,0.100001,8.89059E-09,1.57871E-14,1.8301E-14,0.170755,0,-5.34289E-15,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1.27942E-6,2.2564E-07,0.999999,1.05378E-06,2.16418E-07,8.89059E-09,1.57871E-14,1.291E-10,2.02E-10
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","PFiles",8E-11,0,1,0.49208,1,0.176362,1,1,0.119341,2.9604,1.67427,1.55646,0.216218,0.201527,0.190852,0.188444,0.202959,1,1,0.12076,0.100001,,,0.169154,,,,,0.00694895,1.23393E-08,0.000259,0.610073,9.37041,9.01774,18.3881,1.61185,9.37041,9.01774,0.611841,0.208662,0.348654,0.557316,0.202345,0.206924,0.880673,1.49251,1.33942E-05,0.880659,0.688536,0.192123,0,0.169154,0.100001,0.00694895,1.23393E-08,1.43042E-08,0.77714,0,0.0291556,0.163095,0.235389,0.223656,0.211181,0.16668,0.183073,0.222618,0.21816,0.209728,0.166421,1,0.176362,0,0.823638,0.169154,0.00694895,1.23393E-08,0.00010091,0.0001579
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","DAnswers",1E-11,0,1,0.428336,1,1,1,1,0.154405,2.64168,3.88672,0.653129,0.288404,0.235313,0.173931,0.150905,0.151448,1,1,0.12076,0.100001,,,0.959131,,,,,0.0394017,6.9966E-08,0.001467,0.610073,8.29816,9.10063,17.3988,2.6012,8.29816,9.10063,1.60117,0.755883,0.279767,1.03565,0.720064,0.494428,0.845626,2.4468,3.10938E-05,0.845595,0.131866,0.713728,0,0.959131,0.100001,0.0394017,6.9966E-08,8.11073E-08,0.163614,0,0.165317,0.190707,0.28947,0.222625,0.173522,0.123676,0.303984,0.217062,0.191461,0.165284,0.122209,1,1,0,0,0.959131,0.0394017,6.9966E-08,0.00057215,0.0008952
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","Litigated",1E-11,0,1,0.428336,1,1,1,1,0.154405,2.64168,3.88672,0.653129,0.288404,0.235313,0.173931,0.150905,0.151448,1,1,0.12076,0.100001,,,0.959131,,,,,0.0394017,6.9966E-08,0.001467,0.610073,8.29816,9.10063,17.3988,2.6012,8.29816,9.10063,1.60117,0.755883,0.279767,1.03565,0.720064,0.494428,0.845626,2.4468,3.10938E-05,0.845595,0.131866,0.713728,0,0.959131,0.100001,0.0394017,6.9966E-08,8.11073E-08,0.163614,0,0.165317,0.190707,0.28947,0.222625,0.173522,0.123676,0.303984,0.217062,0.191461,0.165284,0.122209,1,1,0,0,0.959131,0.0394017,6.9966E-08,0.00057215,0.0008952
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","Not Litigated",1,0.999937,6.32063E-05,0.500001,6.661E-11,0,1,6.32063E-05,9.99946E-06,3,4,0.680208,0.2,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99997,19.9999,9.52065E-05,9.99994,9.99997,2.66421E-11,6.094E-12,1.0793E-5,1.07928E-5,6.09362E-12,1.07928E-05,8.5207E-05,8.52071E-05,3.20002E-05,5.32069E-05,8.6424E-06,4.45645E-05,0,0,,0,0,0,0.170755,0,-2.35697E-12,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.6605E-11,0,1,6.66053E-11,0,0,0,0,0
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","Settles",1E-11,0,1,0.434106,1,1,1,1,0.155486,2.67053,3.9245,0.644765,0.288253,0.225097,0.172378,0.156408,0.157864,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,8.3,9.09997,17.4,2.60003,8.3,9.09997,1.6,0.755408,0.273119,1.02853,0.679867,0.464302,0.844546,2.44455,3.1396E-05,0.844514,0.128863,0.715651,0,1,0.100001,0,0,0,0.160659,0,0.075494,0.198833,0.301805,0.199619,0.172327,0.127416,0.274327,0.226311,0.199619,0.172327,0.127416,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","Tried",2E-14,0,1,0.492521,1,1,1,1,0.142489,2.9626,3,1.09395,0.0195814,0.226213,0.541889,0.196655,0.0156618,1,1,0.834244,0.1,,,0,,,,,0,0,1,0.610073,9.73095,6.86902,16.6,3.40002,9.73095,6.86902,2.4,4.46973,1.81491,6.28464,32.8151,14.8823,0.857535,3.25754,2.4E-05,0.857511,0.64674,0.210771,0,0,,0,0,0,0.754206,0,4,2.08116E-11,3.15895E-11,2.42948E-11,1.89362E-11,1,1,2.38864E-11,2.08939E-11,1.80373E-11,1.33365E-11,1,1,0,0,0,0,0,0.389927,0.610073
"Risk Neutral CM 4 FSM 5 UPC 8E-06","0","NaN","31","PWins",1E-14,0,1,0.54051,1,1,1,1,0.142489,3.20255,3,1.15401,0.00381007,0.12273,0.565601,0.282821,0.0250388,1,1,0.834244,0.1,,,0,,,,,0,0,1,1,14.8,1.79998,16.6,3.40002,14.8,1.79998,2.4,7.32654,0,7.32654,53.7887,0,0.857535,3.25754,2.4E-05,0.857511,0.749002,0.108509,0,0,,0,0,0,0.87346,0,4,3.81837E-14,2.48111E-12,2.49922E-12,2.96778E-12,1,1,4.86519E-13,9.61612E-13,2.33062E-12,2.91267E-12,1,1,0,0,0,0,0,0,1
