Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000041,8E-06,0,0,0.4,0.4,0.8,0.8,2.400008
0.000000185,8E-06,0,1,0.4,0.4,0.8,0.8,3.400008
0.000000181,8E-06,1,0,0.4,0.4,0.8,0.8,3.400008
0.229996709,8E-06,0,0,0,0,0,0,8E-06
0.000020431,8E-06,0,1,0,0,0,0,1.000008
0.000000479,8E-06,1,0,0,0,0,0,1.000008
0.539920496,1.6E-05,0,0,0,0,0,0,1.6E-05
0.000030109,1.6E-05,0,1,0,0,0,0,1.000016
0.000013342,1.6E-05,1,0,0,0,0,0,1.000016
0.230003083,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000008829,2.4E-05,0,1,0,0,0,0,1.000024
0.000006115,2.4E-05,1,0,0,0,0,0,1.000024
