"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","All",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.850655,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937499,0.152478,,,2.26319E-12,,,,,8.71641E-12,9.63176E-12,1.4E-12,0.524767,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.1063E-5,6.1085E-5,8.21483E-5,1.05317E-05,5.49764E-05,0.0001,0.000144,2.67307E-10,9.99999E-05,6.17024E-05,3.82975E-05,0,2.2632E-12,0.468746,8.71641E-12,9.63176E-12,4.15558E-12,0.617025,0,-3.28786E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.26319E-12,8.71641E-12,9.63176E-12,6.6401E-13,7.332E-13
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,0.850655,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.67332E-10,10,10,0,0,0,0,0,0,2.67332E-10,2.67332E-10,2.67332E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","DisputeArises",0.0001,0,1,0.499981,1,2.0008E-07,1,1,0.0909009,4.49985,3.62896E-06,0.849759,0.135685,0.127117,0.120173,0.117196,0.11705,0.119916,0.127021,0.135842,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92408E-08,8.75623E-08,1.27E-08,0.524767,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.191488,0.555322,0.74681,0.0957439,0.49979,0.909099,1.3091,4.35476E-11,0.909099,0.560937,0.348163,0,2.05746E-8,0.468746,7.92408E-08,8.75623E-08,3.77784E-08,0.617025,0,-6.37231E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,2.0008E-07,1,2.05746E-08,7.92408E-08,8.75623E-08,6.03652E-9,6.6657E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","PFiles",0.0001,0,1,0.499981,1,2.0008E-07,1,1,0.0909009,4.49985,3.62896E-06,0.849759,0.135685,0.127117,0.120173,0.117196,0.11705,0.119916,0.127021,0.135842,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92409E-08,8.75623E-08,1.27E-08,0.524767,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.191488,0.555322,0.74681,0.0957439,0.49979,0.909099,1.3091,4.35476E-11,0.909099,0.560937,0.348163,0,2.05746E-8,0.468746,7.92409E-08,8.75623E-08,3.77784E-08,0.617025,0,-4.84093E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,0,1,2.05746E-08,7.92409E-08,8.75623E-08,6.03652E-9,6.6657E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","DAnswers",2E-11,0,1,0.499981,1,1,1,1,0.0909009,4.49985,3.62896E-06,0.849759,0.135685,0.127117,0.120173,0.117196,0.11705,0.119916,0.127021,0.135842,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.524767,8.46206,8.88715,17.3492,2.65079,8.46206,8.88715,1.65079,0.529052,0.863249,1.3923,0.490871,1.30947,0.909099,2.55989,4.35476E-11,0.909099,0.560937,0.348163,0,0.102832,0.468746,0.396046,0.437636,0.188816,0.617025,0,-3.33984E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.0301705,0.0333152
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","Litigated",2E-11,0,1,0.499981,1,1,1,1,0.0909009,4.49985,3.62896E-06,0.849759,0.135685,0.127117,0.120173,0.117196,0.11705,0.119916,0.127021,0.135842,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.524767,8.46206,8.88715,17.3492,2.65079,8.46206,8.88715,1.65079,0.529052,0.863249,1.3923,0.490871,1.30947,0.909099,2.55989,4.35476E-11,0.909099,0.560937,0.348163,0,0.102832,0.468746,0.396046,0.437636,0.188816,0.617025,0,-3.33984E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.0301705,0.0333152
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","Not Litigated",1,0.99989,0.000109999,0.5,0.00011,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.850655,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.1063E-5,6.1085E-5,8.21483E-5,1.05317E-05,5.49764E-05,0.0001,0.000144,2.67307E-10,9.99999E-05,6.17024E-05,3.82975E-05,0,0,,0,0,0,0.617025,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","Settles",2E-12,0,1,0.84591,1,1,1,1,0.0909012,7.26728,3.3712E-05,1.09197,2.35513E-05,0.000218552,0.00171665,0.0100286,0.0423368,0.129955,0.295623,0.520099,1,1,0.937491,0.937491,,,1,,,,,0,0,0,,8.66875,8.73125,17.4,2.6,8.66875,8.73125,1.6,0.270708,1.32864,1.59935,0.0752362,1.76875,0.909099,2.5091,4.04544E-10,0.909099,0.907315,0.0017837,0,1,0.468746,0,0,0,0.998038,0,-1.50625,0.00225488,0.00784958,0.0234019,0.0593242,0.125441,0.214215,0.284351,0.283163,1.39075E-06,1.67735E-06,1.71796E-06,1.63769E-06,1.55996E-06,1.49782E-06,1.36656E-06,0.999989,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","Tried",1E-12,0,1,0.429218,1,1,1,1,0.0909008,3.93374,1.80254E-07,0.808983,0.0400002,0.111625,0.225201,0.286325,0.210992,0.0925155,0.0271948,0.00614672,1,1,0.937499,0.062501,,,0,,,,,0,0,1,0.524767,8.12182,8.47818,16.6,3.4,8.12182,8.47818,2.4,1.15387,1.05173,2.2056,2.64712,3.04236,0.909099,3.3091,2.16305E-12,0.909099,0.566527,0.342572,0,0,,0,0,0,0.623174,0,3.31563,2.53344E-07,2.80102E-07,2.43336E-07,1.21696E-06,0.530526,0.282821,0.132386,0.054265,0.150354,0.30454,0.545104,2.69771E-07,2.50453E-07,3.16731E-07,3.39906E-07,4.79443E-13,1,1,0,0,0,0,0,0.475233,0.524767
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 0.8 UPC 1.2E-05","0","NaN","146","PWins",7E-13,0,1,0.463513,1,1,1,1,0.0909008,4.20811,1.726E-07,0.834899,0.0252713,0.081137,0.192419,0.287807,0.245036,0.120605,0.0385295,0.00919484,1,1,0.937499,0.0625009,,,0,,,,,0,0,1,1,9.5,7.1,16.6,3.4,9.5,7.1,2.4,2.19883,0.350586,2.54941,5.04437,0.175293,0.909099,3.3091,2.0712E-12,0.909099,0.637435,0.271664,0,0,,0,0,0,0.701172,0,3.34272,1.58532E-07,1.86892E-07,1.77447E-07,9.91109E-07,0.487552,0.292331,0.152018,0.0680977,0.1263,0.289463,0.584235,3.06991E-07,3.26637E-07,4.41439E-07,4.95447E-07,7.07012E-13,1,1,0,0,0,0,0,0,1
