Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002733,0,0,0,0.025,0.025,0.05,0,0.1
0.000027270,0,0,1,0.025,0.025,0.05,0,1.1
0.000000061,0,1,0,0.025,0.025,0.05,0,1.1
0.000001189,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000010645,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000001243,0,1,0,0.025,0.025,0.05,0.05,1.15
0.392147042,0,0,0,0,0,0,0,0
0.000001378,1.2E-05,0,0,0.025,0.025,0.05,0,0.100012
0.000012138,1.2E-05,0,1,0.025,0.025,0.05,0,1.100012
0.000000328,1.2E-05,1,0,0.025,0.025,0.05,0,1.100012
0.000000778,1.2E-05,0,0,0.025,0.025,0.05,0.05,0.150012
0.000004657,1.2E-05,0,1,0.025,0.025,0.05,0.05,1.150012
0.000002218,1.2E-05,1,0,0.025,0.025,0.05,0.05,1.150012
0.215598140,1.2E-05,0,0,0,0,0,0,1.2E-05
0.000003922,2.4E-05,0,0,0.025,0.025,0.05,0,0.100024
0.000020348,2.4E-05,0,1,0.025,0.025,0.05,0,1.100024
0.000009611,2.4E-05,1,0,0.025,0.025,0.05,0,1.100024
0.392156302,2.4E-05,0,0,0,0,0,0,2.4E-05
