Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001058,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000005903,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000001718,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000124,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000000964,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.118238801,3E-05,0,0,0,0,0,0,3E-05
0.000001820,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000012173,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000000332,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000001853,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.215068588,4E-05,0,0,0,0,0,0,4E-05
0.000000597,5E-05,0,0,0.025,0.025,0.05,0,0.10005
0.000002780,5E-05,0,1,0.025,0.025,0.05,0,1.10005
0.059120907,5E-05,0,0,0,0,0,0,5E-05
0.000004602,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000025901,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000020127,0,1,0,0.025,0.025,0.05,0.05,1.15
0.535877642,0,0,0,0,0,0,0,0
0.000000757,0,0,0,0.025,0.025,0.05,0,0.1
0.000006284,0,0,1,0.025,0.025,0.05,0,1.1
0.000001282,0,1,0,0.025,0.025,0.05,0,1.1
0.000000272,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000001868,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000286,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000446,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000001253,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000002123,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.071599541,2E-05,0,0,0,0,0,0,2E-05
