Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001182,2E-05,0,0,0.4,0,0,0,0.40002
0.000005480,2E-05,0,1,0.4,0,0,0,1.40002
0.000004067,2E-05,1,0,0.4,0,0,0,1.40002
0.118237838,2E-05,0,0,0,0,0,0,2E-05
0.000000716,3E-05,0,0,0.4,0,0,0,0.40003
0.000005447,3E-05,0,1,0.4,0,0,0,1.40003
0.000000078,3E-05,1,0,0.4,0,0,0,1.40003
0.071599547,3E-05,0,0,0,0,0,0,3E-05
0.000001435,5E-05,0,0,0.4,0,0,0,0.40005
0.000007963,5E-05,0,1,0.4,0,0,0,1.40005
0.143469579,5E-05,0,0,0,0,0,0,5E-05
0.000000591,6E-05,0,0,0.4,0,0,0,0.40006
0.000002395,6E-05,0,1,0.4,0,0,0,1.40006
0.059121298,6E-05,0,0,0,0,0,0,6E-05
0.000005359,0,0,0,0.4,0,0,0,0.4
0.000024791,0,0,1,0.4,0,0,0,1.4
0.000028802,0,1,0,0.4,0,0,0,1.4
0.535877642,0,0,0,0,0,0,0,0
0.000000716,1E-05,0,0,0.4,0,0,0,0.40001
0.000000975,1E-05,0,1,0.4,0,0,0,1.40001
0.000005333,1E-05,1,0,0.4,0,0,0,1.40001
0.071598764,1E-05,0,0,0,0,0,0,1E-05
