"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","All",1,0.999919,8.08369E-05,0.5,5.701E-11,1.61738E-11,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.2,0.200001,1,1,0.100001,0.100001,,,1.61738E-11,,,,,1.16293E-17,6.20517E-19,2.52E-18,0.84009,9.99992,9.99998,19.9999,0.000100837,9.99992,9.99998,6.50163E-11,1.799E-11,2.9777E-5,2.97768E-5,1.70674E-11,2.97768E-05,9.08378E-05,9.08379E-05,2.00002E-05,7.08376E-05,2.57974E-05,4.50402E-05,0,1.6174E-11,0.1,1.16293E-17,6.20517E-19,2.14856E-19,0.368356,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.701E-11,1.61738E-11,1,4.08358E-11,1.61738E-11,1.16293E-17,6.20517E-19,4.0320E-19,2.118E-18
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","NoDispute",0.9999,1,0,0.500002,0,0,1,0,0,3.00001,2,1.18788,0.199998,0.199999,0.2,0.200001,0.200002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.00002E-05,10,9.99998,0,0,0,0,0,0,2.00002E-05,2.00002E-05,2.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176197,0.215679,0.216243,0.215681,0.176199,0.176197,0.215679,0.216243,0.215681,0.176199,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","DisputeArises",8.1E-5,0,1,0.479743,7.0524E-7,2.0008E-07,1,1,0.123697,2.89872,2,1.16437,0.22351,0.20685,0.201284,0.184125,0.184231,1,1,0.100001,0.100001,,,2.0008E-07,,,,,1.43861E-13,7.67616E-15,3.12E-14,0.84009,9,9.99998,19,1.00002,9,9.99998,8.0429E-07,2.2251E-7,0.368356,0.368356,2.11134E-07,0.368356,0.876323,0.876324,2E-05,0.876303,0.319129,0.557174,0,2.0008E-07,0.1,1.43861E-13,7.67616E-15,2.65790E-15,0.368356,0,-4.38971E-15,0.193446,0.22834,0.215793,0.202784,0.159637,0.193446,0.22834,0.215793,0.202784,0.159637,7.05243E-7,2.0008E-07,0.999999,5.05163E-07,2.0008E-07,1.43861E-13,7.67616E-15,4.9878E-15,2.62E-14
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","PFiles",6E-11,0,1,0.490844,1,0.283704,1,1,0.105278,2.95422,0.897653,1.47034,0.217636,0.202175,0.190826,0.187056,0.202306,1,1,0.100001,0.100001,,,0.283703,,,,,2.03988E-07,1.08844E-08,4.423E-8,0.84009,8.83119,9.02836,17.8595,2.14045,8.83119,9.02836,1.14044,0.315505,0.669115,0.98462,0.299377,0.820588,0.894731,2.03517,8.97653E-06,0.894722,0.597238,0.297484,0,0.283703,0.1,2.03988E-07,1.08844E-08,3.76877E-09,0.666575,0,-2.65282E-14,0.183639,0.221124,0.216028,0.210124,0.169086,0.183639,0.221124,0.216028,0.210124,0.169086,1,0.283704,0,0.716296,0.283703,2.03988E-07,1.08844E-08,7.07252E-9,3.7156E-8
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","DAnswers",2E-11,0,1,0.479743,1,1,1,1,0.123697,2.89872,2,1.16437,0.22351,0.20685,0.201284,0.184125,0.184231,1,1,0.100001,0.100001,,,0.999999,,,,,7.19017E-07,3.83654E-08,1.559E-7,0.84009,7.9,9.09998,17,3.00002,7.9,9.09998,2,0.56848,0.773547,1.34203,0.511632,1.62445,0.876323,2.87632,2E-05,0.876303,0.319129,0.557174,0,0.999999,0.1,7.19017E-07,3.83654E-08,1.32842E-08,0.368356,0,-7.66393E-15,0.193446,0.22834,0.215793,0.202784,0.159637,0.193446,0.22834,0.215793,0.202784,0.159637,1,1,0,0,0.999999,7.19017E-07,3.83654E-08,2.49293E-8,1.3097E-7
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","Litigated",2E-11,0,1,0.479743,1,1,1,1,0.123697,2.89872,2,1.16437,0.22351,0.20685,0.201284,0.184125,0.184231,1,1,0.100001,0.100001,,,0.999999,,,,,7.19017E-07,3.83654E-08,1.559E-7,0.84009,7.9,9.09998,17,3.00002,7.9,9.09998,2,0.56848,0.773547,1.34203,0.511632,1.62445,0.876323,2.87632,2E-05,0.876303,0.319129,0.557174,0,0.999999,0.1,7.19017E-07,3.83654E-08,1.32842E-08,0.368356,0,-7.66393E-15,0.193446,0.22834,0.215793,0.202784,0.159637,0.193446,0.22834,0.215793,0.202784,0.159637,1,1,0,0,0.999999,7.19017E-07,3.83654E-08,2.49293E-8,1.3097E-7
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","Not Litigated",1,0.999919,8.08369E-05,0.5,4.084E-11,0,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.2,0.200001,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99998,19.9999,0.000100837,9.99992,9.99998,3.26686E-11,8.792E-12,2.9777E-5,2.97768E-5,8.79233E-12,2.97767E-05,9.08378E-05,9.08378E-05,2.00002E-05,7.08376E-05,2.57974E-05,4.50402E-05,0,0,,0,0,0,0.368356,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,4.0836E-11,0,1,4.08358E-11,0,0,0,0,0
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","Settles",2E-11,0,1,0.479743,1,1,1,1,0.123697,2.89872,2,1.16437,0.22351,0.20685,0.201284,0.184125,0.184231,1,1,0.1,0.100001,,,1,,,,,0,0,0,,7.9,9.09998,17,3.00002,7.9,9.09998,2,0.56848,0.773547,1.34203,0.511632,1.62445,0.876323,2.87632,2E-05,0.876303,0.319129,0.557174,0,1,0.1,0,0,0,0.368356,0,-7.01763E-08,0.193446,0.22834,0.215793,0.202784,0.159638,0.193446,0.22834,0.215793,0.202784,0.159638,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","Tried",3E-18,0,1,0.734958,1,1,1,1,0.130817,4.17479,1.81953,1.50661,0.0276671,0.0768136,0.117249,0.249603,0.528668,1,1,0.654141,0.1,,,0,,,,,0,0,1,0.84009,7.84009,7.95989,15.8,4.20002,7.84009,7.95989,3.2,1.12742,1.93394,3.06137,1.41047,4.19373,0.869201,4.0692,1.81953E-05,0.869183,0.792598,0.0765846,0,0,,0,0,0,0.912666,0,1.02217,3.16323E-07,2.34539E-07,0.119178,0.0475157,0.833306,0.0653009,0.161629,0.134497,0.292955,0.345618,1,1,0,0,0,0,0,0.15991,0.84009
"Risk Neutral CM 4 RC 2 LT 1.2","4.231E-07","0.9681","42","PWins",2E-18,0,1,0.774882,1,1,1,1,0.132182,4.37441,1.85461,1.54408,0.0100603,0.0516628,0.0949097,0.240542,0.602825,1,1,0.643616,0.1,,,0,,,,,0,0,1,1,8,7.79998,15.8,4.20002,8,7.79998,3.2,1.2429,1.91421,3.1571,1.58585,3.82842,0.867836,4.06784,1.85461E-05,0.867818,0.830305,0.0375131,0,0,,0,0,0,0.957104,0,0.928921,7.31887E-08,6.26596E-08,0.0869428,0.0438205,0.869237,0.0426277,0.137192,0.127584,0.309372,0.383224,1,1,0,0,0,0,0,0,1
